result,table,_time,moisture
mean,0,2024-09-24 00:00:00+00:00,1963
mean,0,2024-09-24 15:00:00+00:00,1947
mean,0,2024-09-25 06:00:00+00:00,1927
mean,0,2024-09-25 21:00:00+00:00,1979
mean,0,2024-09-26 12:00:00+00:00,1955
mean,0,2024-09-27 03:00:00+00:00,1968
mean,0,2024-09-27 18:00:00+00:00,1975
mean,0,2024-09-28 09:00:00+00:00,2036
mean,0,2024-09-29 00:00:00+00:00,2126
mean,0,2024-09-29 15:00:00+00:00,2101
mean,0,2024-09-30 06:00:00+00:00,2161
mean,0,2024-09-30 21:00:00+00:00,2147
mean,0,2024-10-01 12:00:00+00:00,2174
mean,0,2024-10-02 03:00:00+00:00,2244
mean,0,2024-10-02 18:00:00+00:00,2380
mean,0,2024-10-03 09:00:00+00:00,2460
mean,0,2024-10-04 00:00:00+00:00,2436
mean,0,2024-10-04 15:00:00+00:00,2494
mean,0,2024-10-05 06:00:00+00:00,2515
mean,0,2024-10-05 21:00:00+00:00,2537
mean,0,2024-10-06 12:00:00+00:00,2607
mean,0,2024-10-07 03:00:00+00:00,2637
mean,0,2024-10-07 18:00:00+00:00,2598
mean,0,2024-10-08 09:00:00+00:00,2559
mean,0,2024-10-09 00:00:00+00:00,2614
mean,0,2024-10-09 15:00:00+00:00,2752
mean,0,2024-10-10 06:00:00+00:00,2749
mean,0,2024-10-10 21:00:00+00:00,2822
mean,0,2024-10-11 12:00:00+00:00,2875
mean,0,2024-10-12 03:00:00+00:00,3058
mean,0,2024-10-12 18:00:00+00:00,3056
mean,0,2024-10-13 09:00:00+00:00,3169
mean,0,2024-10-14 00:00:00+00:00,3314
mean,0,2024-10-14 15:00:00+00:00,2432
mean,0,2024-10-15 06:00:00+00:00,1974
mean,0,2024-10-15 21:00:00+00:00,1982
mean,0,2024-10-16 12:00:00+00:00,2004
mean,0,2024-10-17 03:00:00+00:00,2033
mean,0,2024-10-17 18:00:00+00:00,2029
mean,0,2024-10-18 09:00:00+00:00,2004
mean,0,2024-10-19 00:00:00+00:00,2022
mean,0,2024-10-19 15:00:00+00:00,2028
mean,0,2024-10-20 06:00:00+00:00,2047
mean,0,2024-10-20 12:06:56.175169+00:00,2130
